,delta,tau,fname
5916,0.17646689854079126,16,LES
5917,0.18705333414600306,17,LES
5918,0.19762466572698936,18,LES
5919,0.20818659742195494,19,LES
5920,0.218743372287024,20,LES
5921,0.22921016299338387,21,LES
5922,0.23966971610068194,22,LES
5923,0.25008038672059996,23,LES
5924,0.26047976305274195,24,LES
5925,0.27075879644349515,25,LES
5926,0.2810361380186633,26,LES
5927,0.29130430916317757,27,LES
5928,0.3015590843679613,28,LES
5929,0.3117878162139406,29,LES
5930,0.3220100027262966,30,LES
5931,0.3322250687695645,31,LES
5932,0.34243659689180656,32,LES
5933,0.3526361317294393,33,LES
5934,0.3628298727447103,34,LES
5935,0.3730058721413202,35,LES
5936,0.3831750715792157,36,LES
5937,0.39331306736829835,37,LES
5938,0.4034467314362459,38,LES
5939,0.4135656099003675,39,LES
5940,0.42365530817623187,40,LES
5941,0.43373190631818026,41,LES
5942,0.443795029234372,42,LES
5943,0.453846327115132,43,LES
5944,0.4638947955904091,44,LES
5945,0.47393601693209086,45,LES
5946,0.4839652539880755,46,LES
5947,0.4939912093265641,47,LES
5948,0.5039989302115878,48,LES
5949,0.5140014745980571,49,LES
5950,0.5239663814344279,50,LES
5951,0.5339297191917043,51,LES
5952,0.5438872984980004,52,LES
5953,0.5538277612933394,53,LES
5954,0.5637667179722476,54,LES
5955,0.573648331742819,55,LES
5956,0.5835227839047548,56,LES
5957,0.5933805466097967,57,LES
5958,0.6032362555816924,58,LES
5959,0.6130739937921607,59,LES
5960,0.62291027765395,60,LES
5961,0.6327443666406551,61,LES
5962,0.6425473814306943,62,LES
5963,0.6523466404098606,63,LES
5964,0.6621413864395822,64,LES
5965,0.6719180408212092,65,LES
5966,0.6816759681422482,66,LES
5967,0.6914008768963608,67,LES
5968,0.7011078342459395,68,LES
5969,0.7107809535191526,69,LES
5970,0.7204351880761689,70,LES
5971,0.730062723297622,71,LES
5972,0.739685170325495,72,LES
5973,0.7492916205688552,73,LES
5974,0.7588675915811218,74,LES
5975,0.768425747967576,75,LES
5976,0.777979866020786,76,LES
5977,0.787515691026605,77,LES
5978,0.7970471957824382,78,LES
5979,0.8065773284224406,79,LES
5980,0.8160774903726511,80,LES
5981,0.8255703408011381,81,LES
5982,0.8350579848798235,82,LES
5983,0.844533819710169,83,LES
5984,0.853979307452153,84,LES
5985,0.8633393733320077,85,LES
