,delta,tau,fname
645,0.0008774653603237293,45,LES
646,0.0006739452112724456,46,LES
647,0.0006643947537934145,47,LES
648,0.0006640696808305572,48,LES
649,0.0006503197458292653,49,LES
650,0.0006472382823553754,50,LES
651,0.0006444160039826334,51,LES
652,0.000643923376403235,52,LES
653,0.0006398231646097734,53,LES
654,0.0006351644743619788,54,LES
655,0.000634627532285,55,LES
656,0.0006238732502915283,56,LES
657,0.00060276409379494,57,LES
658,0.000593206299203523,58,LES
659,0.0005639056917025285,59,LES
660,0.0005636719257231004,60,LES
661,0.0005489425372150686,61,LES
662,0.0005344492090120854,62,LES
663,0.0005343504066848602,63,LES
664,0.0005184163935329678,64,LES
665,0.0005148008974407182,65,LES
666,0.0004979484063401419,66,LES
667,0.00045911464049375536,67,LES
668,0.0004587261523923496,68,LES
669,0.000447272576255128,69,LES
670,0.00043575741443182815,70,LES
671,0.0004157130513416064,71,LES
672,0.0003719856006009141,72,LES
673,0.00036689963689627596,73,LES
674,0.00036256245954074094,74,LES
675,0.000362437901426509,75,LES
676,0.00035608477522099173,76,LES
677,0.00035260186677422365,77,LES
678,0.00034140681723354705,78,LES
679,0.0003403711657579269,79,LES
680,0.00033890988619651366,80,LES
681,0.00033833333469033297,81,LES
682,0.0003354734774306204,82,LES
683,0.0003340126671996879,83,LES
684,0.0003301270898674873,84,LES
685,0.0003246400022022892,85,LES
686,0.000320419594898114,86,LES
687,0.0003142758235782039,87,LES
688,0.00030436289768588214,88,LES
689,0.00028889597114266634,89,LES
690,0.0002686226510558605,90,LES
691,0.0002679257033830233,91,LES
692,0.0002398035518236526,92,LES
693,0.0002364009397118431,93,LES
694,0.0002253002200689127,94,LES
695,0.00022334959027924217,95,LES
696,0.00020437238975471445,96,LES
697,0.00020039633331496684,97,LES
698,0.00019605570815150038,98,LES
699,0.00016832960677225535,99,LES
700,0.22188383877573584,0,SHM
701,0.1764789372822839,1,SHM
702,0.1419248556188273,2,SHM
703,0.11603189152011582,3,SHM
704,0.09163039157144594,4,SHM
705,0.07424495935845704,5,SHM
706,0.0562070102494377,6,SHM
707,0.038921830804588955,7,SHM
708,0.026045465145677436,8,SHM
709,0.01690456719026074,9,SHM
710,0.009353597813419387,10,SHM
711,0.00447042050223991,11,SHM
712,0.0029297089785872824,12,SHM
713,0.002690877321596477,13,SHM
714,0.001992384532136834,14,SHM
715,0.001735427991040049,15,SHM
716,0.0014600965028998228,16,SHM
717,0.0012845463628985874,17,SHM
718,0.0011293623836262628,18,SHM
719,0.0006798306469661228,19,SHM
720,0.0006792875764961879,20,SHM
721,0.0006128132344645712,21,SHM
722,0.0005547142152674483,22,SHM
723,0.000498912462268081,23,SHM
724,0.00043468370062980374,24,SHM
725,0.0004297999644617243,25,SHM
726,0.0003488602966955486,26,SHM
727,0.00034724366329166124,27,SHM
728,0.0003414495459928424,28,SHM
729,0.0003348377613683255,29,SHM
730,0.0003029586649515011,30,SHM
731,0.0003028420434167931,31,SHM
732,0.00025972627697302833,32,SHM
733,0.00023182674739184158,33,SHM
734,0.00022986025261641522,34,SHM
735,0.0002165962490536639,35,SHM
736,0.00021194611959652292,36,SHM
737,0.00017954388333104972,37,SHM
738,0.0001792712583438688,38,SHM
739,0.00017726274770656308,39,SHM
740,0.00017715413284458492,40,SHM
741,0.00017249391028145792,41,SHM
742,0.0001719029846646495,42,SHM
743,0.00015856252504037083,43,SHM
744,0.00015631663597913387,44,SHM
745,0.00015505051412121077,45,SHM
746,0.0001405345069068524,46,SHM
747,0.00013121515167116026,47,SHM
748,0.00013063880752972712,48,SHM
749,0.00012852826500491028,49,SHM
750,0.00012108507689811653,50,SHM
751,0.00011490692145666523,51,SHM
752,0.00011299336721445675,52,SHM
753,0.0001109772739675661,53,SHM
754,0.0001092023960134127,54,SHM
755,0.00010653614919087084,55,SHM
756,0.00010606553372476146,56,SHM
757,0.00010270455306378098,57,SHM
758,0.00010113403461702378,58,SHM
759,9.764596211394374e-05,59,SHM
760,9.610877221308985e-05,60,SHM
761,9.608247323809569e-05,61,SHM
762,9.095071142818867e-05,62,SHM
763,9.063560179668634e-05,63,SHM
764,8.605706139097909e-05,64,SHM
765,8.58074281065973e-05,65,SHM
766,8.519054205238017e-05,66,SHM
767,8.389813092527064e-05,67,SHM
768,8.358449676110022e-05,68,SHM
769,8.014981013079952e-05,69,SHM
770,7.976241832248753e-05,70,SHM
771,7.973419808132003e-05,71,SHM
772,7.956271091882765e-05,72,SHM
773,7.671689287952763e-05,73,SHM
774,7.58808196148054e-05,74,SHM
775,7.427047712871492e-05,75,SHM
776,7.112959465797354e-05,76,SHM
777,7.092528752919265e-05,77,SHM
778,6.780865481625775e-05,78,SHM
