,delta,tau,fname
648,0.5054063048028622,48,Shuffle
649,0.5154159460121833,49,Shuffle
650,0.5254123389060167,50,Shuffle
651,0.5354059373302075,51,Shuffle
652,0.5453690436096928,52,Shuffle
653,0.5553113757794579,53,Shuffle
654,0.565209313631639,54,Shuffle
655,0.5750945183734105,55,Shuffle
656,0.584966411471816,56,Shuffle
657,0.5948315255741217,57,Shuffle
658,0.604674304978035,58,Shuffle
659,0.6145045529785993,59,Shuffle
660,0.6243266958073809,60,Shuffle
661,0.6341383654663444,61,Shuffle
662,0.6439488706493475,62,Shuffle
663,0.6537495059057923,63,Shuffle
664,0.6635462046349883,64,Shuffle
665,0.6732941305625529,65,Shuffle
666,0.6830399755700014,66,Shuffle
667,0.6927701550731389,67,Shuffle
668,0.7024904122252175,68,Shuffle
669,0.7122005459921154,69,Shuffle
670,0.721907801960218,70,Shuffle
671,0.7316069973186041,71,Shuffle
672,0.7412905909968442,72,Shuffle
673,0.750946000809949,73,Shuffle
674,0.7605901367446412,74,Shuffle
675,0.7702111444530609,75,Shuffle
676,0.7798263680961579,76,Shuffle
677,0.7894246788018957,77,Shuffle
678,0.7989729184249306,78,Shuffle
679,0.8084992224455384,79,Shuffle
680,0.8180131418716985,80,Shuffle
681,0.8274842959660161,81,Shuffle
682,0.8369515483745769,82,Shuffle
683,0.8463741695500957,83,Shuffle
684,0.8557954431255789,84,Shuffle
685,0.8651741832327966,85,Shuffle
686,0.8745279504768941,86,Shuffle
687,0.8838690682760235,87,Shuffle
688,0.8931992466990393,88,Shuffle
689,0.9024039920881949,89,Shuffle
690,0.9116019438782429,90,Shuffle
691,0.9207957036053411,91,Shuffle
692,0.9299628122298711,92,Shuffle
693,0.9389210501656701,93,Shuffle
694,0.9478494193045293,94,Shuffle
695,0.9566880341384145,95,Shuffle
696,0.9655240463741606,96,Shuffle
697,0.9742618583712184,97,Shuffle
698,0.9829595334033119,98,Shuffle
699,0.9914846394835479,99,Shuffle
700,0.0,0,Shuffle
701,0.011567859782536124,1,Shuffle
702,0.023121428910626393,2,Shuffle
703,0.034557953865888,3,Shuffle
704,0.045961964220122914,4,Shuffle
705,0.05724793013517883,5,Shuffle
706,0.06850742343642255,6,Shuffle
707,0.07967887070072732,7,Shuffle
708,0.09084341008671694,8,Shuffle
709,0.10198511799676824,9,Shuffle
710,0.11311158688394667,10,Shuffle
711,0.12422493871216263,11,Shuffle
712,0.13532637203032277,12,Shuffle
713,0.14637405928844954,13,Shuffle
714,0.15741824593676645,14,Shuffle
715,0.168442056942435,15,Shuffle
716,0.17943223901331612,16,Shuffle
717,0.19035116157743542,17,Shuffle
718,0.20123358133971714,18,Shuffle
719,0.212061941787581,19,Shuffle
720,0.2228784640493685,20,Shuffle
721,0.2336479020948961,21,Shuffle
722,0.24439020316401963,22,Shuffle
723,0.255129865386969,23,Shuffle
724,0.26576620013267566,24,Shuffle
725,0.27639102300467977,25,Shuffle
726,0.28689036990883526,26,Shuffle
727,0.2973861345259767,27,Shuffle
728,0.30783603751099364,28,Shuffle
729,0.3182840678421444,29,Shuffle
