,treatment,score,dimention
447,LES,0.546466581080794,39
448,LES,0.5453451620371677,40
449,LES,0.541855688341082,41
450,LES,0.5408369126756385,42
451,LES,0.5386343786737897,43
452,LES,0.5390384339011444,44
453,LES,0.537196044999406,45
454,LES,0.5330826715110544,46
455,LES,0.5307844153141938,47
456,LES,0.5279567599267316,48
457,LES,0.5262575576889534,49
458,LES,0.5248386738965449,50
459,LES,0.5235730514854884,51
460,LES,0.5226896405015055,52
461,LES,0.5217107261765866,53
462,LES,0.5190564335955756,54
463,LES,0.5162334016144391,55
464,LES,0.5144544657859823,56
465,LES,0.5118767880646273,57
466,LES,0.5097958532187512,58
467,LES,0.5097862433528872,59
468,LES,0.5082929924948258,60
469,LES,0.5072249062490353,61
470,LES,0.5070630474218236,62
471,LES,0.5055486734071244,63
472,LES,0.5045161762115958,64
473,LES,0.5024798637275574,65
474,LES,0.5014602542902428,66
475,LES,0.5011526316217325,67
476,LES,0.6139110548491027,0
477,LES,0.6411008312553799,1
478,LES,0.6257515915131457,2
479,LES,0.6054186672663535,3
480,LES,0.5758139835621432,4
481,LES,0.5443625794243805,5
482,LES,0.5442128597368288,6
483,LES,0.534517106598668,7
484,LES,0.536624691868651,8
485,LES,0.5345640530939135,9
486,LES,0.5337260793386723,10
487,LES,0.5370486327414623,11
488,LES,0.5442759924839535,12
489,LES,0.5464069164049106,13
490,LES,0.5539053645616965,14
491,LES,0.5586081494421563,15
492,LES,0.5613214977206998,16
493,LES,0.563629960828506,17
494,LES,0.5675924042272783,18
495,LES,0.5677095083245884,19
496,LES,0.5665302349539836,20
497,LES,0.5645436866479817,21
498,LES,0.5648551565797684,22
499,LES,0.5666383838703917,23
500,LES,0.5647623735390253,24
501,LES,0.5646069442487934,25
502,LES,0.5636460843444298,26
503,LES,0.5625542514620204,27
504,LES,0.5618770136741542,28
505,LES,0.5616595963205939,29
506,LES,0.5605227105122084,30
507,LES,0.5595363140548629,31
508,LES,0.5585729461697007,32
509,LES,0.5591711657102121,33
510,LES,0.558728949645851,34
511,LES,0.55803192642732,35
512,LES,0.5580710845863892,36
513,LES,0.5572177629886332,37
514,LES,0.5570007376900624,38
515,LES,0.5559899071064022,39
516,LES,0.5553590311680197,40
517,LES,0.5555574967810799,41
518,LES,0.5549937388126115,42
519,LES,0.5546231249443652,43
520,LES,0.5542759135962971,44
521,LES,0.5530542405900722,45
522,LES,0.5525433665818209,46
523,LES,0.5531807242138143,47
524,LES,0.5523523597755587,48
